URL,_id/$oid,address,address line 2,name,outcode,postcode,rating,type_of_food
http://www.just-eat.co.uk/restaurants-ab-pizza-and-grill/menu,55f14312c7447c3da7051bc3,149 Layton Road,Blackpool,AB Pizza and Grill,FY3,8HH,5.5,Turkish
http://www.just-eat.co.uk/restaurants-ababil/menu,55f14312c7447c3da7051bc4,242 Green Lane,London,Ababil,SE9,3TL,4.5,Curry
http://www.just-eat.co.uk/restaurants-ababil/menu,55f14312c7447c3da7051bc5,242 Green Lane,London,Ababil,SE9,3TL,4.5,Curry
http://www.just-eat.co.uk/restaurants-abaseen-m19/menu,55f14312c7447c3da7051bc6,999 Stockport Road,Manchester,Abaseen,M19,2SY,5.5,Kebab
http://www.just-eat.co.uk/restaurants-abaseen-m19/menu,55f14312c7447c3da7051bc7,999 Stockport Road,Manchester,Abaseen,M19,2SY,5.5,Kebab
http://www.just-eat.co.uk/restaurants-abbeyfishbar-de22/menu,55f14312c7447c3da7051bc8,1 King Alfred Street,Derby,Abbey Fish Bar,DE22,3QL,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-abbeyfishbar-de22/menu,55f14312c7447c3da7051bc9,1 King Alfred Street,Derby,Abbey Fish Bar,DE22,3QL,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-abbeyfryers-le4/menu,55f14312c7447c3da7051bca,413 Abbey Lane,Leicester,Abbey Fryers Fish Bar & Balti House,LE4,5QJ,4.5,Curry
http://www.just-eat.co.uk/restaurants-abbeymeadsindianrestaurant-sn25/menu,55f14312c7447c3da7051bcb,5 Neighbourhood Centre,Whiltshire,Abbey Meads Indian Restaurant & Takeaway,SN25,4FD,5,Curry
http://www.just-eat.co.uk/restaurants-abbey-spice-al1/menu,55f14312c7447c3da7051bcc,66-68 Stanhope Road,St Albans,Abbey Spice,AL1,5BL,5,Curry
http://www.just-eat.co.uk/restaurants-abbeytandoori-ne63/menu,55f14312c7447c3da7051bcd,97 Woodhorn Road,Ashington,Abbey Tandoori,NE63,9EX,5,Curry
http://www.just-eat.co.uk/restaurants-abbeyfry-ky11/menu,55f14312c7447c3da7051bce,13 Allen Crescent,Dunfurmline,Abbeyfry Fish and Chips,KY11,4HE,4,Fish & Chips
http://www.just-eat.co.uk/restaurants-abbeyfrypizzeria-ky11/menu,55f14312c7447c3da7051bcf,13a Allen Cresent,Dunfermline,Abbeyfry Pizzeria & Kebab House,KY11,4HE,4.5,Pizza
http://www.just-eat.co.uk/restaurants-abbeysbaltivillage-ne31/menu,55f14312c7447c3da7051bd0,10 Ann Street,Hebburn,Abbey's Balti Village,NE31,1DP,4.5,Curry
http://www.just-eat.co.uk/restaurants-abbeys-fish-and-chips-and-pizza-place-paisley/menu,55f14312c7447c3da7051bd1,4 Silk Street,Paisley,Abbey's Fish & Chips & Pizza Place,PA1,1HG,3.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-abbysjunctionpizzeria-ts5/menu,55f14312c7447c3da7051bd2,Pilkington Building,Middlesbrough,Abbeys Junction Pizzeria,TS5,6OY,5.5,Pizza
http://www.just-eat.co.uk/restaurants-abbeys-pizza/menu,55f14312c7447c3da7051bd3,94 Corporation Road,Middlesbrough,Abbey's Pizza,TS1,2RB,5,American
http://www.just-eat.co.uk/restaurants-abbeywoodtandoori-se2/menu,55f14312c7447c3da7051bd4,No:13 Wickham Lane,Abbeywood,Abbeywood Tandoori,SE2,0XJ,5,Curry
http://www.just-eat.co.uk/restaurants-Abbiespizzalimited-cw8/menu,55f14312c7447c3da7051bd5,16 Greenbank Lane,Northwich,Abbies Pizza,CW8,1JQ,5,Turkish
http://www.just-eat.co.uk/restaurants-abbysdiner-s60/menu,55f14312c7447c3da7051bd6,8 Domine Lane,Rotherham,Abby's Diner,S60,1AQ,4,Fish & Chips
http://www.just-eat.co.uk/restaurants-abdulhadi-m13/menu,55f14312c7447c3da7051bd7,298 Oxford Road,Manchester,Abdul Hadi,M13,9NS,5,Curry
http://www.just-eat.co.uk/restaurants-abdulhadi-m13/menu,55f14312c7447c3da7051bd8,298 Oxford Road,Manchester,Abdul Hadi,M13,9NS,5,Curry
http://www.just-eat.co.uk/restaurants-abdulspice-st13/menu,55f14312c7447c3da7051bd9,41 Stockwell Street,Staffordshire,Abdul Spice,ST13,6DH,5,Curry
http://www.just-eat.co.uk/restaurants-abduls-bd21-1/menu,55f14312c7447c3da7051bda,164 Queens Road,Bradford,Abduls,BD21,1BG,5,Curry
http://www.just-eat.co.uk/restaurants-abduls-eh10/menu,55f14312c7447c3da7051bdb,22 Comiston Road,Edinburgh,Abduls,EH10,5QE,5,Curry
http://www.just-eat.co.uk/restaurants-abdulsindian-bh7/menu,55f14312c7447c3da7051bdc,736 Christchurch Road,Dorset,Abdul's,BH7,6BZ,5,Curry
http://www.just-eat.co.uk/restaurants-abduls-s11/menu,55f14312c7447c3da7051bdd,156 Ecclesall Road,Sheffield,Abdul's,S11,8JD,5.5,Curry
http://www.just-eat.co.uk/restaurants-abduls-balti-house/menu,55f14312c7447c3da7051bde,77 Manchester Road,Manchester,Abdul's Balti House,M34,2AF,5,Curry
http://www.just-eat.co.uk/restaurants-abduls-balti-house/menu,55f14312c7447c3da7051bdf,77 Manchester Road,Manchester,Abdul's Balti House,M34,2AF,5,Curry
http://www.just-eat.co.uk/restaurants-abdulscurryhouse-s40/menu,55f14312c7447c3da7051be0,13-15 Beetwell Street,Chesterfield,Abdul's Curry House,S40,1SH,5,Curry
http://www.just-eat.co.uk/restaurants-abdulsindian-nn11/menu,55f14312c7447c3da7051be1,22A High Street,Daventry,Abdul's Indian,NN11,4HU,5.5,Curry
http://www.just-eat.co.uk/restaurants-abdulsindiancuisine-le9/menu,55f14312c7447c3da7051be2,4 Main Street,Leicester,Abdul's Indian Cuisine,LE9,3AU,5.5,Curry
http://www.just-eat.co.uk/restaurants-abdulskebab-b21/menu,55f14312c7447c3da7051be3,77 rookery Road,Birmingham,Abduls Kebab House,B21,9QU,5.5,Pizza
http://www.just-eat.co.uk/restaurants-abdulsrusholme-m14/menu,55f14312c7447c3da7051be4,121 Wilmslow Road,Manchester,Abduls Rusholme,M14,5AN,4,Kebab
http://www.just-eat.co.uk/restaurants-aberavon-packed-meals-port-talbot/menu,55f14312c7447c3da7051be5,21 Ysguthan Road,Port Talbot,Aberavon Packed Meals,SA12,6NB,5,Chinese
http://www.just-eat.co.uk/restaurants-aberbargoedindiantakeaway-cf81/menu,55f14312c7447c3da7051be6,48 Commercial Street,Aberbargoed,Aberbargoed Indian Takeaway,CF81,9BW,5.5,Curry
http://www.just-eat.co.uk/restaurants-aberdarecharcoal-grill/menu,55f14312c7447c3da7051be7,32 Victoria Square,Aberdare,Aberdare Charcoal Grill,CF44,7LB,5,Pizza
http://www.just-eat.co.uk/restaurants-aberdeen-shanghai-ab11/menu,55f14312c7447c3da7051be8,1-3 Portland Street,Aberdeen,Aberdeen Shanghai Takeaway,AB11,6LN,5,Chinese
http://www.just-eat.co.uk/restaurants-aberkenfigkebab-cf32/menu,55f14312c7447c3da7051be9,103 Bridgend Road Aberkenfig,Bridgend,Aberkenfig Kebab & Pizza House,CF32,9AP,5,Kebab
http://www.just-eat.co.uk/restaurants-abes-pizza/menu,55f14312c7447c3da7051bea,52 Kensington,Liverpool,Abe's Pizza,L7,8XB,5,Pizza
http://www.just-eat.co.uk/restaurants-abirestaurant-ig1/menu,55f14312c7447c3da7051beb,131 Ley Street,Essex,Abi Restaurant,IG1,4BH,Not yet rated,Curry
http://www.just-eat.co.uk/restaurants-abiruchi-n16/menu,55f14312c7447c3da7051bec,42 Stoke Newington Church Street,London,Abi Ruchi,N16,0LU,5,South Curry
http://www.just-eat.co.uk/restaurants-abiruchi-n16/menu,55f14312c7447c3da7051bed,42 Stoke Newington Church Street,London,Abi Ruchi,N16,0LU,5,South Curry
http://www.just-eat.co.uk/restaurants-abida-restaurant/menu,55f14312c7447c3da7051bee,295A St John's Road,Edinburgh,Abida,EH12,7XF,4.5,Curry
http://www.just-eat.co.uk/restaurants-abidap-connection-croydon/menu,55f14312c7447c3da7051bef,89 Lower Addiscombe Road,Croydon,Abidap Connection,CR0,6PT,5,African
http://www.just-eat.co.uk/restaurants-abidap-connection-croydon/menu,55f14312c7447c3da7051bf0,89 Lower Addiscombe Road,Croydon,Abidap Connection,CR0,6PT,5,African
http://www.just-eat.co.uk/restaurants-abidap-connection-croydon/menu,55f14312c7447c3da7051bf1,89 Lower Addiscombe Road,Croydon,Abidap Connection,CR0,6PT,5,African
http://www.just-eat.co.uk/restaurants-abidstandooritakeaway-ka24/menu,55f14312c7447c3da7051bf2,2 Courthill Street,Dalry,Abid's Tandoori Takeaway,KA24,5AP,5,Curry
http://www.just-eat.co.uk/restaurants-abingtontandoori-nn1/menu,55f14312c7447c3da7051bf3,113 Adnitt Road,Northampton,Abington Tandoori,NN1,4NQ,5.5,Curry
http://www.just-eat.co.uk/restaurants-abis-kebab-westbury/menu,55f14312c7447c3da7051bf4,4 Maristow Street,Wiltshire,Abi's Kebab,BA13,3DN,5,Kebab
http://www.just-eat.co.uk/restaurants-aboali-cf24/menu,55f14312c7447c3da7051bf5,224 City Road,Cardiff,Abo Ali - Lebanese Cuisine,CF24,3JH,5,Lebanese
http://www.just-eat.co.uk/restaurants-aboali-cf24/menu,55f14312c7447c3da7051bf6,224 City Road,Cardiff,Abo Ali - Lebanese Cuisine,CF24,3JH,5,Lebanese
http://www.just-eat.co.uk/restaurants-AbraPizzasNE33/menu,55f14312c7447c3da7051bf7,37 Mile End Rd,South Shields,Abra Pizzas,NE33,1TA,5.5,Pizza
http://www.just-eat.co.uk/restaurants-Abra-Kebab-Ra-dh1/menu,55f14312c7447c3da7051bf8,22a Dragonville Industrial Estate,Durham,Abra-Kebab-Ra,DH1,2XH,4,Kebab
http://www.just-eat.co.uk/restaurants-absfastfood-bd16/menu,55f14312c7447c3da7051bf9,Arden House,Bradford,ABS Fast Food,BD16,2NB,5.5,Pizza
http://www.just-eat.co.uk/restaurants-absfriedchicken-bh14/menu,55f14312c7447c3da7051bfa,322 Ashley Road,Dorset,Abs Fried Chicken & Pizza,BH14,9BZ,3.5,Chicken
http://www.just-eat.co.uk/restaurants-absharindian-ig6/menu,55f14312c7447c3da7051bfb,43 High Street,Ilford,Abshar Indian Cuisine,IG6,2AD,6,Punjabi
http://www.just-eat.co.uk/restaurants-absharpersian-cr0/menu,55f14312c7447c3da7051bfc,67 South End High STreet,Croydon,Abshar Persian Cuisine,CR0,1BF,5,Persian
http://www.just-eat.co.uk/restaurants-absharpersian-cr0/menu,55f14312c7447c3da7051bfd,67 South End High STreet,Croydon,Abshar Persian Cuisine,CR0,1BF,5,Persian
http://www.just-eat.co.uk/restaurants-absolutecaribbean-e18/menu,55f14312c7447c3da7051bfe,63 High Road,London,Absolute Caribbean,E18,2QP,5,Caribbean
http://www.just-eat.co.uk/restaurants-absolutecaribbean-e18/menu,55f14312c7447c3da7051bff,63 High Road,London,Absolute Caribbean,E18,2QP,5,Caribbean
http://www.just-eat.co.uk/restaurants-abys-indian-sn1/menu,55f14312c7447c3da7051c00,5 Faringdon Road,Swindon,Aby's Indian Experience,SN1,5AR,5.5,Curry
http://www.just-eat.co.uk/restaurants-abyssiniaethiopianrestaurant-nw2/menu,55f14312c7447c3da7051c01,9 Cricklewood Broadway,London,Abyssinia Ethiopian Restaurant,NW2,3JX,5,Ethiopian
http://www.just-eat.co.uk/restaurants-abyssiniaethiopianrestaurant-nw2/menu,55f14312c7447c3da7051c02,9 Cricklewood Broadway,London,Abyssinia Ethiopian Restaurant,NW2,3JX,5,Ethiopian
http://www.just-eat.co.uk/restaurants-abyssiniaethiopianrestaurant-nw2/menu,55f14312c7447c3da7051c03,9 Cricklewood Broadway,London,Abyssinia Ethiopian Restaurant,NW2,3JX,5,Ethiopian
http://www.just-eat.co.uk/restaurants-abzbbqkitchen-me4/menu,55f14312c7447c3da7051c04,14 Bachelor Street,Chatham,Abz BBQ Kitchen,ME4,4BJ,5,American
http://www.just-eat.co.uk/restaurants-aceofspice-me5/menu,55f14312c7447c3da7051c05,13-15 Watling Street,Chatham,Ace Of Spice,ME5,7EP,4.5,Curry
http://www.just-eat.co.uk/restaurants-aceperiperi-cm1/menu,55f14312c7447c3da7051c06,50 Duke Street,Essex,Ace Peri Peri,CM1,1JA,5,Peri Peri
http://www.just-eat.co.uk/restaurants-aceperiperi-cm1/menu,55f14312c7447c3da7051c07,50 Duke Street,Essex,Ace Peri Peri,CM1,1JA,5,Peri Peri
http://www.just-eat.co.uk/restaurants-ace-pizza-ne23/menu,55f14312c7447c3da7051c08,7 Glenluce court,Cramlington,Ace Pizza,NE23,6YA,5,Pizza
http://www.just-eat.co.uk/restaurants-acepizza/menu,55f14312c7447c3da7051c09,36 Preston Road,Brighton,ACE Pizza & Kebab,BN1,4QF,5,Pizza
http://www.just-eat.co.uk/restaurants-aceplaicese27/menu,55f14312c7447c3da7051c0a,545 Norwood Road,West Norwood,Ace Plaice Traditional Fish & Chips,SE27,9DL,4,Fish & Chips
http://www.just-eat.co.uk/restaurants-aceplaicese27/menu,55f14312c7447c3da7051c0b,545 Norwood Road,West Norwood,Ace Plaice Traditional Fish & Chips,SE27,9DL,4,Fish & Chips
http://www.just-eat.co.uk/restaurants-acha-halal-chinese-cuisine-birmingham/menu,55f14312c7447c3da7051c0c,7 Heybarnes Road,Birmingham,Acha Halal Chinese Cuisine,B10,9HR,5,Chinese
http://www.just-eat.co.uk/restaurants-ackeetree-sw18/menu,55f14312c7447c3da7051c0d,513 Old York Road,London,Ackee Tree,SW18,1TF,4.5,Caribbean
http://www.just-eat.co.uk/restaurants-ackies-wa9/menu,55f14312c7447c3da7051c0e,113 Leach Lane,Merseyside,Ackie's,WA9,4PS,5,Chinese
http://www.just-eat.co.uk/restaurants-AcambKebab-YO24/menu,55f14312c7447c3da7051c0f,2 Front Street,York,Acomb Kebab House,YO24,3BQ,5.5,Kebab
http://www.just-eat.co.uk/restaurants-acropolissn12/menu,55f14312c7447c3da7051c10,21 Church Street,Melksham,Acropolis,SN12,6LS,5,Greek
http://www.just-eat.co.uk/restaurants-avtivecafelounge-se4/menu,55f14312c7447c3da7051c11,225 Lewisham Way,London,Active Cafe Lounge,SE4,1UY,2.5,Caribbean
http://www.just-eat.co.uk/restaurants-acton-charcoal-grill-w3/menu,55f14312c7447c3da7051c12,13 Acton High Street,London,Acton Charcoal Grill,W3,6NG,5,Turkish
http://www.just-eat.co.uk/restaurants-ada-n18/menu,55f14312c7447c3da7051c13,229-231 Fore Street,London,Ada Restaurant,N18,2TZ,5,Turkish
http://www.just-eat.co.uk/restaurants-ada-n18/menu,55f14312c7447c3da7051c14,229-231 Fore Street,London,Ada Restaurant,N18,2TZ,5,Turkish
http://www.just-eat.co.uk/restaurants-adaabbalti-bs18/menu,55f14312c7447c3da7051c15,26 Commercial Street,Bradford,Adaab Balti,BD18,3SP,5.5,Curry
http://www.just-eat.co.uk/restaurants-adams-belle-isle/menu,55f14312c7447c3da7051c16,15 Middleton Park Circus,West Yorkshire,Adams,LS10,4LX,4,Curry
http://www.just-eat.co.uk/restaurants-adams-belle-isle/menu,55f14312c7447c3da7051c17,15 Middleton Park Circus,West Yorkshire,Adams,LS10,4LX,4,Curry
http://www.just-eat.co.uk/restaurants-adams-ls9/menu,55f14312c7447c3da7051c18,66 Lincoln Green Road,Leeds,Adams,LS9,7SU,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adams-ls9/menu,55f14312c7447c3da7051c19,66 Lincoln Green Road,Leeds,Adams,LS9,7SU,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adamsandlillys-ng3/menu,55f14312c7447c3da7051c1a,195 Carlton Road,Nottingham,Adams & Lily's,NG3,2FX,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adamsalsabti-hu8/menu,55f14312c7447c3da7051c1b,613 Holderness Road,Hull,Adams Alsabti Pizzeria & Grill House,HU8,9AL,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adamsbalti-wf15/menu,55f14312c7447c3da7051c1c,1 Listings Lane,Liversedge,Adams Balti,WF15,6EP,5,Curry
http://www.just-eat.co.uk/restaurants-adamsbalti-wf15/menu,55f14312c7447c3da7051c1d,1 Listings Lane,Liversedge,Adams Balti,WF15,6EP,5,Curry
http://www.just-eat.co.uk/restaurants-adamsbalti-wf15/menu,55f14312c7447c3da7051c1e,1 Listings Lane,Liversedge,Adams Balti,WF15,6EP,5,Curry
http://www.just-eat.co.uk/restaurants-adamsbaltiandpizza-hg1/menu,55f14312c7447c3da7051c1f,21 Westmoreland Street,North Yorkshire,Adam's Balti & Pizza,HG1,5AY,4,Curry
http://www.just-eat.co.uk/restaurants-adamscafe-s25/menu,55f14312c7447c3da7051c20,46 Laughton Road,Dinnington,Adam's Cafe - Collection Only,S25,2PS,5,Pizza
http://www.just-eat.co.uk/restaurants-adamsgrill-nw6/menu,55f14312c7447c3da7051c21,104 West End Lane,London,Adam's Grill,NW6,2LS,5.5,Lebanese
http://www.just-eat.co.uk/restaurants-adamsgrill-nw6/menu,55f14312c7447c3da7051c22,104 West End Lane,London,Adam's Grill,NW6,2LS,5.5,Lebanese
http://www.just-eat.co.uk/restaurants-adamschippy-m21/menu,55f14312c7447c3da7051c23,55 Manchester Road,Chorlton,Adams Chippy & Curry House,M21,9PW,5,Curry
http://www.just-eat.co.uk/restaurants-adams-diner-duntocher-g81/menu,55f14312c7447c3da7051c24,Glasgow Road,Dumbarton,Adams Diner,G81,1LW,4.5,American
http://www.just-eat.co.uk/restaurants-adams-diner-govan/menu,55f14312c7447c3da7051c25,239 Paisley Road West,Glasgow,Adam's Diner,G51,1NE,Not yet rated,Pizza
http://www.just-eat.co.uk/restaurants-adams-fast-food-shipley/menu,55f14312c7447c3da7051c26,56 Saltaire Road,Shipley,Adam's Fast Food,BD18,3HN,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adams-fish-ng7/menu,55f14312c7447c3da7051c27,180 Berridge Road,Nottingham,Adam's Fish & Chips,NG7,6GY,4.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-adams-pe4/menu,55f14312c7447c3da7051c28,1015 Lincoln Road,Walton,Adams Fish & Pizza Bar,PE4,6AH,4.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-adamsfishandpizzabar-pe12/menu,55f14312c7447c3da7051c29,110 Bridge Road,Sutton Bridge,Adams Fish N Pizza Bar,PE12,9SA,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-adamshotnspicy/menu,55f14312c7447c3da7051c2a,154 Main Road,Sheffield,Adam's Hot & Spicy,S9,5HQ,3.5,Pizza
http://www.just-eat.co.uk/restaurants-adamshotnspicy/menu,55f14312c7447c3da7051c2b,154 Main Road,Sheffield,Adam's Hot & Spicy,S9,5HQ,3.5,Pizza
http://www.just-eat.co.uk/restaurants-adams-ice-cream-parlour-govan/menu,55f14312c7447c3da7051c2c,239 Paisley Road West,Glasgow,Adams Ice Cream Parlour,G51,1NE,4,Desserts
http://www.just-eat.co.uk/restaurants-adams-ice-cream-parlour-duntocher/menu,55f14312c7447c3da7051c2d,Glasgow Road,Dumbaton,Adams Ice Cream Parlour,G81,1LW,4.5,Desserts
http://www.just-eat.co.uk/restaurants-adamspizzeria-dl7/menu,55f14312c7447c3da7051c2e,Elder Road,Northallterton,Adams Pizza,DL7,8PP,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adamspizzaandkebab-cf3/menu,55f14312c7447c3da7051c2f,1a Mount Pleasant Avenue,Llanrumney,Adam's Pizza & Kebab,CF3,5SP,5,Pizza
http://www.just-eat.co.uk/restaurants-adams-pizza-kebab-wn8/menu,55f14312c7447c3da7051c30,9 Glebe Road,Skelmersdale,Adams Pizza & Kebabs,WN8,9JP,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adams-pizza-kebab-wn8/menu,55f14312c7447c3da7051c31,9 Glebe Road,Skelmersdale,Adams Pizza & Kebabs,WN8,9JP,5.5,Pizza
http://www.just-eat.co.uk/restaurants-adamspizzacornerwakefield/menu,55f14312c7447c3da7051c32,65 Doncaster Road,Wakefield,Adams Pizza Corner,WF1,5DX,5,Pizza
http://www.just-eat.co.uk/restaurants-adamspizzeria-ts18/menu,55f14312c7447c3da7051c33,26 Prince Street,Stockton On Tees,Adam's Pizzeria,TS18,1DF,5,Pizza
http://www.just-eat.co.uk/restaurants-adams-pizzeria/menu,55f14312c7447c3da7051c34,52 North Road,Darlington,Adams Pizzeria,DL1,2EQ,5,Pizza
http://www.just-eat.co.uk/restaurants-adams-place/menu,55f14312c7447c3da7051c35,546-548 Bristol Road South,Birmingham,Adams Place,B29,6BD,4.5,American
http://www.just-eat.co.uk/restaurants-adamsspice-ng7/menu,55f14312c7447c3da7051c36,546 Radford Road,Nottingham,Adam's Spice,NG7,7EA,5,Curry
http://www.just-eat.co.uk/restaurants-adamssteak-le2/menu,55f14312c7447c3da7051c37,63A London Road,Leicester,Adams Steak & Curry House,LE2,0PE,5.5,Curry
http://www.just-eat.co.uk/restaurants-adana-pizza/menu,55f14312c7447c3da7051c38,20 Heaton Road,Newcastle,Adana Pizza,NE6,1SD,5,Pizza
http://www.just-eat.co.uk/restaurants-adar-w9/menu,55f14312c7447c3da7051c39,322 Kilburn Lane,London,Adar Restaurant,W9,3EF,5,Moroccan
http://www.just-eat.co.uk/restaurants-adar-w9/menu,55f14312c7447c3da7051c3a,322 Kilburn Lane,London,Adar Restaurant,W9,3EF,5,Moroccan
http://www.just-eat.co.uk/restaurants-add-spice-hornchurch/menu,55f14312c7447c3da7051c3b,4 Roneo Corner,Hornchurch,Add Spice,RM12,4TN,5.5,Curry
http://www.just-eat.co.uk/restaurants-addlestone-charcoal-grill-addlestone/menu,55f14312c7447c3da7051c3c,139-141 Station Road,Addlestone,Addlestone Charcoal Grill,KT15,2AT,5.5,Kebab
http://www.just-eat.co.uk/restaurants-adeel-balti/menu,55f14312c7447c3da7051c3d,79 Fagley Road,Bradford,Adeel Balti & Pizza Bar,BD2,3LS,5,Curry
http://www.just-eat.co.uk/restaurants-adeeltandoori-g20/menu,55f14312c7447c3da7051c3e,249 Maryhill Road,Maryhill,Adeel Tandoori,G20,7YB,5,Curry
http://www.just-eat.co.uk/restaurants-adeel/menu,55f14312c7447c3da7051c3f,12 Beancroft Road Castleford,Castleford,Adeels Fast Food,WF10,5BW,5,Curry
http://www.just-eat.co.uk/restaurants-adeel-balti/menu,55f14312c7447c3da7051c40,79 Fagley Road,Bradford,Adeel Balti & Pizza Bar,BD2,3LS,5,Curry
http://www.just-eat.co.uk/restaurants-adeelsspice-bd4/menu,55f14312c7447c3da7051c41,56 Broadstone Way,Bradford,Adeels Spice,BD4,9SA,5,Pizza
http://www.just-eat.co.uk/restaurants-adelaidefishbar-ne4/menu,55f14312c7447c3da7051c42,87 Adelaide Terrace,Newcastle,Adelaide Fish Bar - Collection Only,NE4,9NB,Not yet rated,Fish & Chips
http://www.just-eat.co.uk/restaurants-AdelsPizzaBA2/menu,55f14312c7447c3da7051c43,34 Shaftsbury Road,Bath,Adel's Pizza,BA2,3LJ,5,Pizza
http://www.just-eat.co.uk/restaurants-adil/menu,55f14312c7447c3da7051c44,172 Rush Green Road,Romford,Adil Takeaway,RM7,0JU,5,Curry
http://www.just-eat.co.uk/restaurants-adils-takeaway-leeds/menu,55f14312c7447c3da7051c45,3 Burley Street,Leeds,Adil's Takeaway,LS3,1LD,5,Curry
http://www.just-eat.co.uk/restaurants-adiva/menu,55f14312c7447c3da7051c46,43a Commercial Street,London,Adiva,E1,6BD,5,Turkish
http://www.just-eat.co.uk/restaurants-adiva/menu,55f14312c7447c3da7051c47,43a Commercial Street,London,Adiva,E1,6BD,5,Turkish
http://www.just-eat.co.uk/restaurants-adiva/menu,55f14312c7447c3da7051c48,43a Commercial Street,London,Adiva,E1,6BD,5,Turkish
http://www.just-eat.co.uk/restaurants-adlingtonmamamia-pr7/menu,55f14312c7447c3da7051c49,17 Market Street,Lancashire,Adlington Mama Mia,PR7,4HE,5.5,Kebab
http://www.just-eat.co.uk/restaurants-adlingtonmamamia-pr7/menu,55f14312c7447c3da7051c4a,17 Market Street,Lancashire,Adlington Mama Mia,PR7,4HE,5.5,Kebab
http://www.just-eat.co.uk/restaurants-AdlingtonSpicePR7/menu,55f14312c7447c3da7051c4b,34 Market Street,Chorley,Adlington Spice,PR7,4HF,5.5,Curry
http://www.just-eat.co.uk/restaurants-AdlingtonSpicePR7/menu,55f14312c7447c3da7051c4c,34 Market Street,Chorley,Adlington Spice,PR7,4HF,5.5,Curry
http://www.just-eat.co.uk/restaurants-AdlingtonSpicePR7/menu,55f14312c7447c3da7051c4d,34 Market Street,Chorley,Adlington Spice,PR7,4HF,5.5,Curry
http://www.just-eat.co.uk/restaurants-admiralpizzan1/menu,55f14312c7447c3da7051c4e,292 Caledonian Road,London,Admiral Pizza,N1,1BA,5,Pizza
http://www.just-eat.co.uk/restaurants-admiralpizzan1/menu,55f14312c7447c3da7051c4f,292 Caledonian Road,London,Admiral Pizza,N1,1BA,5,Pizza
http://www.just-eat.co.uk/restaurants-admiralpizzan1/menu,55f14312c7447c3da7051c50,292 Caledonian Road,London,Admiral Pizza,N1,1BA,5,Pizza
http://www.just-eat.co.uk/restaurants-admiralpizzan1/menu,55f14312c7447c3da7051c51,292 Caledonian Road,London,Admiral Pizza,N1,1BA,5,Pizza
http://www.just-eat.co.uk/restaurants-admirals-po1/menu,55f14312c7447c3da7051c52,60 Queen Street,Portsmouth,Admirals Fish & Chips & Kebabs,PO1,3HW,5,Kebab
